conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00017,REP003,CLI0182,2025-09-06,9,September,LV Vitamine A,Stock suffisant,Difficile,9.8,9.7,8.1,9.2,9.0,Excellent,2,Positif,1,Commande,1,1,74,278,45,3.71,17.31,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,2.5,Très courte (<3 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00375,REP013,CLI0116,2025-09-06,9,September,"Echinacée, Zinc, Vit.C",Demande Faible,Standard,6.0,7.3,6.1,6.5,6.44,Bon,1,Neutre,0,Demande info,0,1,83,75,11,0.89,1.98,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.45,Courte (3-6 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00258,REP002,CLI0102,2025-09-07,9,September,Vitonic Tonus,Effets Secondaires,Standard,7.5,6.9,5.2,6.5,6.28,Bon,1,Neutre,0,Intérêt Modéré,0,1,78,76,13,0.96,2.77,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,4.6,Courte (3-6 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00256,REP002,CLI0026,2025-09-07,9,September,LV Vitamine A,Effets Secondaires,Standard,3.0,5.8,2.5,3.8,3.62,Faible,0,Neutre,0,Objections non résolues,0,0,78,23,4,0.29,0.46,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.68,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"Non, c'est sans danger.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: Non, c'est sans danger.
Client: Je vois... [suite de la conversation]"
CONV00114,REP018,CLI0197,2025-09-08,9,September,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,7.1,7.2,6.3,6.9,6.77,Bon,1,Positif,1,Demande info,0,1,74,74,12,0.99,1.64,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,7.23,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00108,REP005,CLI0071,2025-09-08,9,September,LV Fersang junior,Concurrence,Standard,7.4,6.8,6.2,6.8,6.68,Bon,1,Négatif,-1,À rappeler,0,0,88,95,14,1.07,1.87,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.4,Standard (6-10 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]"
CONV00360,REP007,CLI0054,2025-09-08,9,September,PHYTOFANE Lotion anti chute,Effets Secondaires,Standard,8.7,9.3,10.0,9.3,9.46,Excellent,2,Neutre,0,Rendez-vous futur,1,1,78,386,55,4.89,6.72,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,8.08,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"PHYTOFANE Lotion anti chute est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: PHYTOFANE Lotion anti chute est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.
Client: Je vois... [suite de la conversation]"
CONV00117,REP006,CLI0194,2025-09-09,9,September,Vitonic Tonus,Prix élevé,Standard,6.5,7.3,6.0,6.6,6.52,Bon,1,Positif,1,À rappeler,0,0,84,133,22,1.56,8.73,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,2.42,Très courte (<3 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.
Client: Je vois... [suite de la conversation]"
CONV00098,REP016,CLI0007,2025-09-09,9,September,PHYTOFANE Lotion anti chute,Efficacité douteuse,Standard,4.0,4.8,3.9,4.2,4.2,Faible,0,Positif,1,Refus,0,0,92,47,7,0.51,0.73,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.53,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00093,REP021,CLI0049,2025-09-09,9,September,PHYTOFANE Lotion anti chute,Effets Secondaires,Standard,7.4,7.3,6.7,7.1,7.06,Bon,1,Neutre,0,Demande info,0,1,78,76,13,0.96,3.07,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,4.13,Courte (3-6 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00067,REP020,CLI0153,2025-09-09,9,September,"Echinacée, Zinc, Vit.C",Efficacité douteuse,Standard,6.8,7.8,5.6,6.7,6.56,Bon,1,Positif,1,Demande info,0,1,92,97,17,1.04,4.23,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,3.92,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00229,REP011,CLI0216,2025-09-09,9,September,"Echinacée, Zinc, Vit.C",Prix élevé,Standard,4.0,4.0,4.4,4.1,4.18,Faible,0,Neutre,0,Refus,0,0,84,50,10,0.59,1.88,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,5.23,Courte (3-6 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]"
CONV00288,REP002,CLI0158,2025-09-09,9,September,Vitonic Tonus,Marque inconnue,Difficile,8.6,8.8,9.1,8.8,8.88,Excellent,2,Neutre,0,Commande,1,1,85,391,59,4.55,8.03,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,7.25,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00168,REP010,CLI0099,2025-09-10,9,September,LV Vitamine A,Efficacité douteuse,Standard,9.7,8.3,8.7,8.9,8.83,Excellent,2,Négatif,-1,Rendez-vous futur,1,1,92,315,46,3.39,8.11,0,1,1,0,0,2,Expert,3,1,0,1,1,0,0,0,5.57,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Excellente question ! LV Vitamine A a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Excellente question ! LV Vitamine A a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?
Client: Je vois... [suite de la conversation]"
CONV00303,REP011,CLI0153,2025-09-10,9,September,LV Fersang junior,Efficacité douteuse,Standard,6.1,7.9,5.3,6.4,6.28,Bon,1,Neutre,0,À rappeler,0,0,92,97,17,1.04,1.75,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,9.62,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00347,REP025,CLI0092,2025-09-11,9,September,"Echinacée, Zinc, Vit.C",Concurrence,Standard,5.6,5.2,4.7,5.2,5.08,Faible,0,Négatif,-1,Objections non résolues,0,0,88,34,6,0.38,2.58,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,2.23,Très courte (<3 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre marque est connue et fiable.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre marque est connue et fiable.
Client: Je vois... [suite de la conversation]"
CONV00078,REP001,CLI0162,2025-09-12,9,September,LV Fersang junior,Marque inconnue,Difficile,8.3,9.1,9.1,8.8,8.9,Excellent,2,Neutre,0,Commande,1,1,85,391,59,4.55,6.61,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,8.82,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00395,REP007,CLI0115,2025-09-12,9,September,LV Fersang junior,Demande Faible,Standard,3.5,5.5,3.8,4.3,4.23,Faible,0,Neutre,0,Refus,0,0,83,49,8,0.58,1.31,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.02,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","C'est un bon produit, les clients vont l'acheter.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: C'est un bon produit, les clients vont l'acheter.
Client: Je vois... [suite de la conversation]"
CONV00151,REP003,CLI0111,2025-09-13,9,September,"Echinacée, Zinc, Vit.C",Efficacité douteuse,Standard,8.6,8.2,8.7,8.5,8.52,Excellent,2,Positif,1,Intérêt Fort,1,1,92,324,46,3.48,5.04,0,1,1,0,0,2,Expert,3,1,0,1,1,0,0,0,9.02,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Excellente question ! Echinacée, Zinc, Vit.C a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Excellente question ! Echinacée, Zinc, Vit.C a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?
Client: Je vois... [suite de la conversation]"
